indicator_code,indicator_name,year,value,unit
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2011,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2012,276,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2013,275,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2014,270,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2015,270,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2016,268,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2017,267,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2018,265,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2019,263,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2020,260,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2021,270,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2022,275,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2023,267,per_100000_people
SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)",2024,266,per_100000_people
